sentence	label
证券代码：600039 证券简称：四川路桥 公告编号：2020-078四川路桥建设集团股份有限公司关于控股股东增持达到4%的提示性公告_新浪财经_新浪网	中性
中原高速：以7亿元竞得郑州一处国有建设用地使用权	中性
升势未止，港口焦炭库存刷新4个月高位！	正面
高速公路板块异动走强 皖通高速涨超8%	正面
重仓阿里腾讯茅台！2万亿资管巨头大幅加仓中国公司	正面
高速公路收费即将恢复 市场错误定价带来重要机遇(股)	正面
昆吾九鼎投资控股股份有限公司2019年年度股东大会决议公告	中性
有表有真相，大涨之后银行股竟然还有市净率0.5的便宜货	中性
汛情来袭湘企各逞英豪 高科技装备一展好身手	中性
“财大气粗”安信证券增资80亿，券商股东谁最“壕”？	正面
华润双鹤药业股份有限公司2019年度股东大会会议决议公告	中性
大尺寸崛起：激光电视如何PK液晶电视	中性
光大证券(06178)：光大资本收到两则《民事判决书》涉资偿款逾35亿元	负面
积极响应《倡议》 华夏银行助力中小企业数字化转型	中性
诺基亚成为中国联通5G核心网络产品的合作伙伴	中性
海信家电集团股份有限公司公告（系列）	中性
【华创地产·袁豪团队】万科7月销售点评：销售稳步增长，重启积极拿地	中性
华润双鹤药业股份有限公司第八届董事会第十九次会议决议公告	中性
安徽皖通高速(00995)对宁宣杭公司进行债务转增资本公积金	中性
山东金岭矿业股份有限公司关于控股股东国有股权无偿划转后续进展公告	中性
中信证券：资本市场推动大循环 基础制度改革正加速	正面
【提前看】26日公告精选：比亚迪半导体拟引入战投；高新兴与百度签署战略合作框架协议	正面
成渝公司参与国际并购联合体 探索海外主业第一步	正面
天弘基金管理有限公司关于天弘创新领航混合型证券投资基金增加销售机构的公告	中性
新天龙2宗违规实控人收警示函 主办券商为国融证券	负面
江西联通5G赋能AI 让未来生活更精彩	正面
盘前有料丨中国新冠疫苗获重大进展，华为回应美商务部新规…重要消息还有这些	中性
分化中更应关注业绩与成长 医药国防军工有上涨空间	正面
华能国际等公司设立40亿元上电新能源建设基金	正面
两桶油护盘意欲何为？ 一大策略应对当前行情	中性
股海导航 5月27日沪深股市公告提示	中性
安徽皖通高速公路股份有限公司第八届董事会第十八次会议决议公告	中性
华能国际现1笔大宗交易 共成交381.61万元	中性
时代银行周报 | 银行配股7年后再现A股，银行业基本面预期向好	正面
上海电力：上半年发电量238.45亿千瓦时 同比上升0.44%	正面
五矿发展：获得政府补助4451.37万元	正面
超2500亿解禁将至：两大芯片迎重大考验 十倍牛股赫然在列	中性
峨眉山景区停摆两月 一季度亏损逾8000万	负面
最壕大股东狂砸40亿增持 A股回购50强出炉（名单）	正面
海信家电(00921)：空调营销公司认购3亿元浦发银行理财产品	中性
【财讯晚班车】董明珠回应格力奥克斯之争：“斗”是离不开的	中性
强强联手，山东省港口集团与上海国际港务集团、浙江海港集团签约	正面
钢铁板块震荡拉升 估值修复延续 关注板块龙头	中性
据36氪报道，专注于罕见病领域的中国医药公司琅铧医药	正面
本钢、河钢、鞍钢和宝钢先后出台8月份板材价格政策	中性
重大工程建设按下快进键 券商预计今年基建增速可达15%	正面
股票拉升前都会有这些信号，看看自己的股票有没有	中性
山东钢铁股份有限公司关于2019年度利润分配投资者说明会召开情况的公告	中性
浙能电力(600023)年报点评：电价提升难抵电量下滑 分红颇具吸引力	中性
中国能建葛洲坝易普力公司炸药许可产能跃居行业第二	中性
【公告抢先看】6月1日晚间重要公告：歌华有线实控人或生变、宝丰能源首发上市募投项目全面投产……	中性
巨·热点|A股绝地反击冲向3000点 一板块强势拉涨成为市场急先锋	中性
包钢股份：混改工作在积极推进中	中性
江苏亚星锚链股份有限公司关于使用自有资金购买理财产品的进展公告	中性
铁矿石大跌2.71%（附1日全国钢厂调价汇总）	正面
皖通高速2019年年度报告摘要新浪财经	中性
10年打赢10场专利无效 中国首个抗HER2乳腺癌新药专利破局	正面
大麦理财彻底凉了：3人被抓 非法募资30亿	负面
中远海能与上海石油天然气交易中心开启战略合作新征程!	正面
三一重工(600031)：优化资产结构、紧抓智能制造战略机遇	中性
5月27日涨停板早知道：七大利好有望发酵	中性
侃财丨餐饮浪费触目惊心，餐饮股竟然集体大涨	负面
新疆火炬燃气股份有限公司关于持股5%以上股东减持超过1%的提示性公告	负面
吉林森林工业股份有限公司重大资产投资暨关联交易实施进展公 告	中性
交行招行信用卡中心被罚100万 警示银行重视个人信息	负面
技术派的正面PK：海信U7和索尼X9500H谁更强？	中性
彭博：中国在线医疗咨询或迎2015以来最快增速 平安好医生保持龙头地位	正面
四川路桥建设集团股份有限公司关于召开2019年度业绩说明会的公告	中性
中远海能(01138)拟为附属公司提供不超14亿美元担保	中性
光大证券--社会服务行业2020年下半年投资策略：龙头价值愈显 整体逐季回暖	正面
厦门象屿：拟发行30亿元应收账款资产支持专项计划	中性
华能水电(600025.SH)拟发行不超5亿元短期公司债券	正面
【方正制造α研究团队】核心资产周观察（第十六期）	中性
远洋运输板块大涨 中远海能涨幅居前	正面
中国联通携手华为完成五城市SA端网协同测试，5G SA商用加速跨越新里程碑	正面
五矿发展大幅拉升1.79% 股价创近2个月新高	正面
交易异动！中直股份：无应披露而未披露的重大信息 近3个交易日上涨25.38%	正面
全面赋能数字化转型 云网融合撑起中国联通5G发展一片天	正面
北向资金动向曝光：7月31日这30只个股遭大甩卖， 中国中免、中国平安、上海机场等遭大额减持（附名单）	负面
恒天财富代销私募股权产品遭投诉 律师称该类产品“大概率是个坑”	负面
华润双鹤缬沙坦胶囊通过一致性评价 入局超50亿市场	中性
二级市场持续爆炒 免税概念预期打得太满！分析师：市场规模可能夸大 股价炒作有点疯狂	负面
格力与美的间的“矛盾” 从抢占市场到酝酿行业变革	中性
历时两年又一金融豫军11亿元增资获批！河南农开、中原高速、豫资控股等联手增资	正面
股海导航 4月2日沪深股市公告提示	中性
中国石化帮销贫困地区农产品央企第一	中性
【华创地产•袁豪团队】南山控股深度报告：物流地产核心标的，公募REITS助力发展	正面
鲁股观察|3月23日：国恩股份等11股跌停领跌，山东194股下跌	负面
A股头条：创业板注册制来了 1万亿再贷款再贴现使用政策明确	正面
浙江广厦遭重罚，CBA海报大战泥沙俱下给各俱乐部敲警钟	负面
皖维高新(600063.SH)：控股股东解除质押及质押均为4500万股	中性
同大股份(300321.SZ)：控股股东解除质押158万股	中性
南京高科：控股股东6000万股被司法冻结	负面
100亿资金涌入：中欧瑞丰连拉两个涨停 但风险还在后面	中性
200亿巨雷节后引爆！33公司迎年报“大限”，退市狂潮将至	负面
商业贸易行业实用新型专利申请量排行榜：苏美达第一	正面
安信证券：软件重新定义特斯拉(TSLA.US)“汽车之王”称号，汽车电子产业变革大浪潮开启	正面
楚天高速：2019年净利同比增43.44% 计提5.46亿商誉减值准备	中性
【天风地产|周观点】一手房销售环比增长延续，二手房环比回落，土地市场供求两端均有所回落，因城施策有松有紧	中性
福建：取消高速公路省界收费站主体工程提前36天完成	正面
业绩说明会引领年报新风向 A+H公司加速价值传递	中性
东吴证券--国防军工行业报告：需求景气叠加改革加速 看好军工板块整体行情	正面
中国1-6月进口铁矿石同比增加9.6%	正面
保利地产：公司在广州南沙片区已开发多个项目	中性
7月3日你要知道的9条股市消息	中性
山东港口日照港岚山公司凝心聚力开好局	正面
光大证券：边际改善或超预期 市场情绪提升航空业估值空间	中性
日照港裕廊(06117.HK)委任王玉福及马之伟为非执行董事	中性
藏格控股股份有限公司第八届董事会第十二次会议决议公告	中性
南京高科：选举肖宝民为监事会主席	中性
朱民：疫情让这个世界的根本变了	中性
2020年包钢股份中报审阅中标公示	中性
民生证券注册地迁址上海 上海国资背景股东入股序幕拉开	中性
鹏扬淳安66个月定期开放债券型证券投资基金基金份额发售公告	中性
8月7日操盘必读：影响股市利好与利空消息	中性
生物医药板块持续走高 中国医药、海辰药业等拉升封板	正面
海信视像：产品已实现千人千面个性化推荐等功能	正面
欧宝有望再入中国 东风汽车要破日系车独撑局面	正面
中远海能为附属借款提供担保	中性
华润双鹤2020年第一季度报告正文新浪财经	中性
华电国际(01071-HK)被贝莱德减持598.6万股	中性
首创股份现1笔大宗交易 共成交110.00万元	中性
《人民日报》暖心视频带红联通“沃家神眼” 以科技赋能关怀，将守护做到极致	正面
24载“老建行”袁桂军 或“空降”民生银行任副行长	中性
首创股份(600008.SH)：将以BOT的方式投资深圳市公明水质净化厂二期PPP项目	正面
四川路桥：控股股东增持177.45万股 拟继续增持不超过5.3％	正面
7月6日上市公司晚间公告速递	中性
中国南方航空首架国产ARJ21飞机正式进入商业运营	正面
7月14日上市公司重要公告集锦：中核钛白全面上调各型号钛白粉售价	中性
午间公告|科伦药业:创新肿瘤免疫注射液获临床试验通知书	正面
首创股份：拟投资河水环境治理工程PPP项目 总投资13.36亿元	中性
